orderId,actualBoxId,actualUtilization,algorithmBoxId,algorithmUtilization,status
"TSHD2026030100009928","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030400048848","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030500049594","LOREAL01H",0.1501875000,"LOREAL01G",0.1501875000,"OK"
"TSHD2026030900090481","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030500287762","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030600031972","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHE2026030700140398","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030500124556","C0000009W",0.3236450449,"LRLF0005L",0.6016842547,"OK"
"TSHE2026030700139813","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030200070189","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030300071285","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030700006588","LOREAL06H",0.1754105712,"C0000006H",0.5988153983,"OK"
"TSHD2026022600123212","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030500202094","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030400069852","C0000009W",0.3146586466,"LOREAL18H",0.4103617028,"OK"
"TSHD2026030800065213","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHE2026022800106047","LOREAL04H",0.6215869342,"C0000007H",0.7335427670,"OK"
"TSHE2026030800258979","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030600052811","LOREAL01H",0.1336440972,"C0000001H",0.2415027451,"OK"
"TSHD2026030200087671","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHD2026031000041780","LOREAL01H",0.1436675347,"C0000001H",0.2596156863,"OK"
"TSHD2026030200031477","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHE2026030500148560","LOREAL03H",0.2243699920,"LOREAL17H",0.3542684084,"OK"
"TSHD2026031100002087","LOREAL01H",0.3255635127,"C0000001H",0.5883124183,"OK"
"TSHE2026030300052892","LOREAL04H",0.3438933745,"LOREAL03G",0.5356800641,"OK"
"TSHE2026030800217734","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030800028942","LRLC0003W",0.1183574879,"C0000001H",0.3586928105,"OK"
"TSHD2026030100094963","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHD2026022500030698","LOREAL03H",0.1524306891,"LOREAL02L",0.3692420419,"OK"
"TSHD2026030600070466","C0000011W",0.5150063974,"C0000011W",0.5150063974,"OK"
"TSHE2026030700087944","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030500205826","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700061525","LOREAL04H",0.4666517490,"C0000007H",0.5507017544,"OK"
"TSHE2026030100111941","LOREAL04H",0.4852400412,"C0000011W",0.4970935750,"OK"
"TSHE2026030500225672","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030900081575","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026031000097484","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHD2026022600120054","C0000011W",0.9575153190,"LRLC0010H",0.1995930419,"OK"
"TSHD2026022700041504","LOREAL03H",0.2485762821,"LOREAL17H",0.3924888664,"OK"
"TSHE2026030700078776","C0000011W",0.5612551142,"LRLZ0003H",0.7400892224,"OK"
"TSHE2026030300007707","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030400110470","LOREAL03H",0.5284365385,"LOREAL03G",0.5284365385,"OK"
"TSHE2026030700147529","LOREAL03H",0.1650000000,"LOREAL02L",0.3996894410,"OK"
"TSHE2026030400145187","LRLC0003W",0.2374267598,"LOREAL17H",0.1741049469,"OK"
"TSHD2026022800055421","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026031000074753","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHD2026030500047084","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026022800094910","LRLC0003W",0.1657971014,"LOREAL01G",0.2780555556,"OK"
"TSHD2026022500031122","LRLC0003W",0.2950621118,"LOREAL01G",0.4948437500,"OK"
"TSHD2026022800088611","LOREAL04H",0.4686759259,"C0000007H",0.5530905117,"OK"
"TSHE2026030300060820","C0000011W",0.5510780737,"C0000011W",0.5510780737,"OK"
"TSHE2026030100108328","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHE2026030200044433","LOREAL04H",0.3622817984,"LOREAL03G",0.5643235705,"OK"
"TSHE2026031100038981","LOREAL01H",0.2362500000,"C0000001H",0.4269176471,"OK"
"TSHD2026030400008700","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030400087881","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHD2026022800013752","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHD2026030100071434","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030300048567","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026030500064220","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHE2026030700062193","C0000009W",0.2932024777,"LRLF0005L",0.5450888775,"OK"
"TSHE2026031000063105","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026022500031056","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHD2026030100082180","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHE2026022800095101","LOREAL04H",0.2564805144,"LOREAL03G",0.3995177244,"OK"
"TSHE2026030300007630","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026022500031860","LOREAL03H",0.2485762821,"LOREAL17H",0.3924888664,"OK"
"TSHD2026030100100023","LOREAL03H",0.1960230769,"LOREAL02L",0.4748385093,"OK"
"TSHD2026030500094041","LOREAL03H",0.1561427885,"LOREAL01G",0.5638489583,"OK"
"TSHD2026030500035678","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030600102244","LOREAL04H",0.3099200412,"LOREAL03G",0.4827600641,"OK"
"TSHE2026030300059737","LOREAL06H",0.5205295193,"C0000009H",0.5837742455,"OK"
"TSHE2026030100022338","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHD2026030200034377","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030700141285","LOREAL03H",0.1679425080,"LOREAL17H",0.2651723811,"OK"
"TSHD2026030800079560","C0000009W",0.2736497899,"LRLF0005L",0.5087387323,"OK"
"TSHE2026030800139497","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026022500030192","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHD2026031100002483","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026022500031341","LRLC0003W",0.0888762940,"C0000001H",0.2693474510,"OK"
"TSHE2026030200083538","LRLC0010H",0.2420604593,"C0000009H",0.5380037726,"OK"
"TSHD2026030900062426","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500062247","LRLC0003W",0.2089192547,"LOREAL01G",0.3503750000,"OK"
"TSHD2026031000068451","LRLC0003W",0.1941248275,"C0000001H",0.5883124183,"OK"
"TSHE2026030400016783","LOREAL03H",0.1650000000,"LOREAL02L",0.3996894410,"OK"
"TSHD2026030800114359","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026031000086638","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030700021234","LOREAL01H",0.0588971701,"C0000001H",0.1064306510,"OK"
"TSHE2026031000040878","LOREAL01H",0.0398148148,"C0000001H",0.0719477124,"OK"
"TSHD2026030400040258","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026022800085187","LOREAL04H",0.3269067078,"LOREAL03G",0.5092200641,"OK"
"TSHE2026030200110288","LRLC0003W",0.1741325155,"LOREAL01G",0.2920347396,"OK"
"TSHD2026030900027665","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030500058638","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030600096915","LRLC0003W",0.3437865769,"LOREAL01G",0.5765587384,"OK"
"TSHD2026030800037005","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026030800079760","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030900085441","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030800084154","LOREAL01H",0.1134259259,"LOREAL01G",0.1134259259,"OK"
"TSHD2026030800081680","LOREAL03H",0.1832796074,"LOREAL17H",0.2893888537,"OK"
"TSHD2026031000005810","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030500011604","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHE2026030300050207","LOREAL03H",0.5161776042,"C0000006H",0.4787378493,"OK"
"TSHE2026030500152415","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030800158584","C0000011W",1.0642295815,"LOREAL09H",0.6512928535,"OK"
"TSHE2026030300047649","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030500065865","LOREAL04H",0.6215869342,"C0000007H",0.7335427670,"OK"
"TSHE2026030500267625","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022600123834","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030700055261","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030800230235","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHE2026030500031485","LRLC0003W",0.2374267598,"LOREAL17H",0.1741049469,"OK"
"TSHE2026030900103630","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030600049798","C0000009W",0.3295806943,"LRLF0005L",0.6127191426,"OK"
"TSHD2026030700047806","LRLC0003W",0.3086086957,"LRLC0003W",0.3086086957,"OK"
"TSHE2026030700038673","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026031000027005","LOREAL01H",0.0694444444,"LOREAL01G",0.0694444444,"OK"
"TSHE2026030500266224","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030400089905","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHD2026030900084211","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030400062286","LOREAL04H",0.1688295905,"LOREAL02L",0.6370433307,"OK"
"TSHE2026031100002861","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHD2026030700030965","LOREAL01H",0.1406394676,"C0000001H",0.2541437908,"OK"
"TSHE2026030600050171","LOREAL03H",0.1415887037,"LOREAL02L",0.3429788474,"OK"
"TSHE2026030800024980","LRLC0003W",0.2102398206,"C0000001H",0.6371503268,"OK"
"TSHD2026030500019910","LOREAL01H",0.1105783420,"C0000001H",0.1998215686,"OK"
"TSHD2026030900085461","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030900010493","LOREAL03H",0.4645817308,"LOREAL17H",0.7335501012,"OK"
"TSHE2026030500222097","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030400113443","LOREAL03H",0.5689354968,"LOREAL03G",0.5689354968,"OK"
"TSHE2026030400089499","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHD2026030500007638","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030100065824","LOREAL01H",0.2600202546,"C0000001H",0.4698718954,"OK"
"TSHE2026030700088238","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026031000009710","LOREAL03H",0.6206371556,"LOREAL03G",0.6206371556,"OK"
"TSHD2026030300016076","C0000009W",0.3693752658,"LOREAL04G",0.7782608025,"OK"
"TSHD2026030400028698","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500254435","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030200030070","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030800091940","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030300053413","LOREAL03H",0.1549302484,"LOREAL17H",0.2446267080,"OK"
"TSHE2026030500177623","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030500023333","C0000011W",0.3964916496,"LOREAL03G",0.6028846154,"OK"
"TSHD2026030400066404","C0000009W",0.3743711395,"LOREAL04G",0.7887869342,"OK"
"TSHE2026030500134570","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022500031739","C0000011W",0.9575153190,"LRLC0010H",0.1995930419,"OK"
"TSHE2026030400142961","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030400076382","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030100103288","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHE2026030700192890","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030400074392","LRLC0003W",0.2793008972,"LOREAL02L",0.3142135093,"OK"
"TSHE2026030800154625","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHE2026030500269155","LOREAL04H",0.5408055556,"C0000007H",0.6382116190,"OK"
"TSHD2026030900090526","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030200041113","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026031000005333","LOREAL03H",0.1549302484,"LOREAL17H",0.2446267080,"OK"
"TSHD2026030900083854","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030900100560","LRLC0003W",0.4130503796,"LOREAL02L",0.4646816770,"OK"
"TSHD2026030700077763","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHD2026030600046123","C0000011W",0.0702337425,"LOREAL01G",0.3856442130,"OK"
"TSHD2026030100058360","LRLC0003W",0.3437865769,"LOREAL01G",0.5765587384,"OK"
"TSHE2026030900022075","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030600103727","LOREAL03H",0.3588673397,"LRLC0003W",0.7727164251,"OK"
"TSHE2026030300075750","LOREAL03H",0.3561831410,"LOREAL03G",0.3561831410,"OK"
"TSHE2026030300080593","LOREAL04H",0.4004663786,"C0000006H",0.5785572533,"OK"
"TSHE2026030700015584","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030100010226","LOREAL01H",0.3384062500,"LOREAL01G",0.3384062500,"OK"
"TSHD2026030900084313","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030800022485","C0000011W",0.1635671654,"LOREAL03G",0.2487117388,"OK"
"TSHD2026030700084592","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026030100089186","LOREAL03H",0.4827600641,"LOREAL03G",0.4827600641,"OK"
"TSHE2026030400089535","LOREAL03H",0.3588673397,"LRLC0003W",0.7727164251,"OK"
"TSHD2026030800113258","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030800262526","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030700056819","LOREAL03H",0.3712740385,"C0000006H",0.3443445303,"OK"
"TSHD2026022800034426","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030100003925","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030700188068","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030700003641","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030300018638","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030800091221","LOREAL01H",0.3255635127,"C0000001H",0.5883124183,"OK"
"TSHD2026030100111156","LOREAL01H",0.1799270833,"C0000001H",0.3251388235,"OK"
"TSHD2026022700095104","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026031000085759","LOREAL04H",0.2303839712,"LRLC0003W",0.7727164251,"OK"
"TSHE2026030800115581","LOREAL03H",0.3851269231,"LOREAL03G",0.3851269231,"OK"
"TSHD2026022800091233","LRLC0003W",0.1150997239,"LOREAL01G",0.1930318287,"OK"
"TSHE2026030900077829","LOREAL01H",0.0460202546,"C0000001H",0.0831613072,"OK"
"TSHD2026031100001864","LOREAL01H",0.2151924190,"LOREAL01G",0.2151924190,"OK"
"TSHD2026022500032647","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHD2026030300019174","C0000011W",0.5155735217,"C0000011W",0.5155735217,"OK"
"TSHE2026030800118737","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHE2026030800258712","LRLC0003W",0.1327301587,"C0000001H",0.4022504575,"OK"
"TSHD2026022800082455","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030500098775","LOREAL01H",0.1560000000,"C0000001H",0.2819011765,"OK"
"TSHD2026030500010703","LRLC0003W",0.1240213941,"LOREAL02L",0.1395240683,"OK"
"TSHE2026030100123837","LRLC0003W",0.1327301587,"C0000001H",0.4022504575,"OK"
"TSHD2026022500032688","LOREAL03H",0.1524306891,"LOREAL02L",0.3692420419,"OK"
"TSHD2026030600045905","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHD2026030100074910","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHE2026030500236004","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700062891","LRLC0003W",0.2753761215,"LOREAL01G",0.4618287037,"OK"
"TSHD2026030800108417","LRLC0003W",0.2114175293,"LOREAL17H",0.1550323887,"OK"
"TSHD2026030200064727","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030400163896","C0000011W",0.5202071621,"C0000011W",0.5202071621,"OK"
"TSHD2026030900090334","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030700143320","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030800019680","LOREAL01H",0.0965883970,"C0000001H",0.1745409150,"OK"
"TSHD2026030300060475","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026022700079590","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHE2026030500253727","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030800003057","LOREAL01H",0.0273281250,"C0000001H",0.0493835294,"OK"
"TSHE2026030800082102","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030600047764","C0000009W",0.2881756794,"C0000008H",0.5604702517,"OK"
"TSHD2026022800093186","LOREAL03H",0.3872512500,"LOREAL03G",0.3872512500,"OK"
"TSHE2026030600058856","LOREAL03H",0.4389286154,"LOREAL03G",0.4389286154,"OK"
"TSHD2026030900100932","C0000011W",0.4326417389,"C0000007H",0.4983913070,"OK"
"TSHD2026030400073122","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030400090434","LOREAL04H",0.3810772634,"C0000006H",0.5505456302,"OK"
"TSHD2026030900033074","C0000011W",0.4398807152,"LRLF0005L",0.3788748184,"OK"
"TSHD2026030100100302","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHE2026030400010630","LOREAL03H",0.1396305889,"LOREAL17H",0.2204693510,"OK"
"TSHD2026030800135401","C0000011W",0.4169732310,"LRLZ0003H",0.5498344451,"OK"
"TSHE2026030500138323","LOREAL03H",0.1721194729,"LRLC0003W",0.3706092170,"OK"
"TSHE2026030500177378","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030900090964","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030500040285","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022500033642","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHD2026022500033531","LOREAL03H",0.1524306891,"LOREAL02L",0.3692420419,"OK"
"TSHD2026031000041450","LOREAL04H",0.3253503498,"LOREAL03G",0.5067957372,"OK"
"TSHE2026030800190115","LOREAL03H",0.1315099559,"LOREAL17H",0.2076472988,"OK"
"TSHD2026031000034723","LRLC0003W",0.2393944655,"LOREAL01G",0.4014844682,"OK"
"TSHD2026030400011006","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030200024586","LOREAL04H",0.4004663786,"C0000006H",0.5785572533,"OK"
"TSHD2026030300026428","C0000009W",0.3123893264,"LOREAL18H",0.4074021715,"OK"
"TSHD2026030900010228","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030400002618","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030600049940","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700036811","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030300060968","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030500038517","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026022800107231","C0000009W",0.3648876514,"LOREAL04G",0.7688055556,"OK"
"TSHD2026031000009292","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030900047849","LOREAL04H",0.5851279424,"C0000011W",0.5994215564,"OK"
"TSHD2026030400071932","C0000011W",0.5367329172,"C0000011W",0.5367329172,"OK"
"TSHE2026030700106032","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030900034140","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHD2026030300010447","LOREAL04H",0.1688295905,"LOREAL02L",0.6370433307,"OK"
"TSHD2026030800135135","LOREAL04H",0.4686759259,"C0000007H",0.5530905117,"OK"
"TSHE2026030700088719","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026022500033448","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026022500033959","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026030500005274","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030900083941","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030800095060","LOREAL03H",0.2921269279,"LOREAL02G",0.5661093261,"OK"
"TSHD2026030100029756","LRLC0003W",0.0888762940,"C0000001H",0.2693474510,"OK"
"TSHD2026030900069728","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500203916","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030700012252","LOREAL04H",0.3923904321,"C0000007H",0.4630650155,"OK"
"TSHE2026030100106901","LOREAL04H",0.4222049383,"LOREAL03G",0.6576653846,"OK"
"TSHD2026022700047639","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026030300007463","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030700177244","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026022500033516","LOREAL01H",0.1336440972,"C0000001H",0.2415027451,"OK"
"TSHD2026030700083692","LOREAL04H",0.4686759259,"C0000007H",0.5530905117,"OK"
"TSHE2026030500086583","C0000009W",0.4342264018,"LOREAL09H",0.5735827448,"OK"
"TSHE2026030700094373","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030600072242","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500032145","LOREAL01H",0.3639843750,"LOREAL01G",0.3639843750,"OK"
"TSHE2026030700165167","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026022500034352","LRLC0003W",0.1549232229,"LOREAL01G",0.2598191551,"OK"
"TSHD2026031000057624","C0000009W",0.1092142605,"C0000006H",0.3324428359,"OK"
"TSHD2026022800088103","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030100046786","LRLC0003W",0.2249561767,"LOREAL01G",0.3772702546,"OK"
"TSHD2026030500059592","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHD2026022700038569","LOREAL04H",0.2898969907,"C0000006H",0.4188166989,"OK"
"TSHE2026031100008852","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026022600119875","C0000009W",0.3736292341,"LOREAL04G",0.7872237654,"OK"
"TSHD2026030400006287","C0000009W",0.2003231908,"LOREAL03G",0.6574613862,"OK"
